"13945","14110500001","历史旅游延期博士班党支部","历史学系","5","5","5","5","5","5","1","2020/12/4 00:53:31"
"13946","20210180057","数学科学学院2020级专硕党支部","数学科学学院","5","5","5","0","5","5","1","2020/12/4 00:59:29"
"13947","20110220054","化学系2020级博士生党支部","化学系","5","5","5","5","5","5","1","2020/12/4 00:59:50"
"13948","19210240215","计算机科学技术学院2019级计算机硕士第三支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/4 01:08:56"
"13949","18110170029","国际关系与公共事务学院政治学系博士生党支部","国际关系与公共事务学院","5","5","5","5","5","5","1","2020/12/4 02:18:43"
"13950","16110160016","哲学学院延期博士班党支部","哲学学院","5","5","5","5","5","5","1","2020/12/4 02:22:20"
"13951","18110160042","哲学学院2018级博士党支部","哲学学院","0","1","3","2","1","0","1","2020/12/4 06:37:50"
"13952","20210110052","中国语言文学系2020级学硕党支部","中国语言文学系","5","5","5","5","5","5","1","2020/12/4 07:50:27"
"13953","20110220113","化学系2020级直博生党支部","化学系","5","5","5","5","5","5","1","2020/12/4 07:59:41"
"13954","20210840001","数学科学学院2020级专硕党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/4 08:03:09"
"13955","18110130011","现代物理研究所研究生党支部","现代物理研究所","5","5","5","5","5","5","1","2020/12/4 08:02:53"
"13956","18110130011","现代物理研究所研究生党支部","现代物理研究所","5","5","5","5","5","5","1","2020/12/4 08:02:53"
"13957","20210720001","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","0","0","0","0","0","4","1","2020/12/4 08:07:05"
"13958","20210720001","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","0","0","0","0","0","4","1","2020/12/4 08:07:05"
"13959","18210220025","化学系2018级硕士生党支部","化学系","5","5","5","5","5","5","1","2020/12/4 08:11:54"
"13960","18210220025","化学系2018级硕士生党支部","化学系","5","5","5","5","5","5","1","2020/12/4 08:11:54"
"13961","20210180016","数学科学学院2020级专硕党支部","数学科学学院","5","5","5","5","5","4","1","2020/12/4 08:10:00"
"13962","20111510062","生物医学研究院2020级研究生党支部","生物医学研究院","4","5","4","5","5","5","1","2020/12/4 08:19:40"
"13963","18210720005","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","4","4","4","4","4","5","1","2020/12/4 08:19:45"
"13964","19111510040","生物医学研究院2019级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/4 08:30:50"
"13965","13110170004","国际关系与公共事务学院政治学系博士生党支部","国际关系与公共事务学院","5","5","4","5","4","4","1","2020/12/4 08:27:40"
"13966","20210010031","马克思主义学院2020级硕士生第一党支部","马克思主义学院","5","5","5","5","5","5","1","2020/12/4 08:32:15"
"13967","19210240105","计算机科学技术学院2019级计算机硕士第二支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/4 08:36:57"
"13968","20110220014","化学系2020级博士生党支部","化学系","5","5","5","5","5","5","1","2020/12/4 08:38:00"
"13969","20110220014","化学系2020级博士生党支部","化学系","5","5","5","5","5","5","1","2020/12/4 08:38:00"
"13970","19210240182","计算机科学技术学院2019级计算机硕士第二支部","计算机科学技术学院","5","5","5","4","5","4","1","2020/12/4 08:38:51"
"13971","20111030042","药学院2020级博士生党支部","药学院","5","5","5","5","5","5","1","2020/12/4 08:37:28"
"13972","17210240077","计算机科学技术学院2018级计算机专硕第一党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/4 08:38:11"
"13973","18210270119","法学院2018级法律硕士（非法学）第三党支部","法学院","4","4","4","4","4","4","1","2020/12/4 08:43:42"
"13974","18210270157","法学院2018级法律硕士（非法学）第一党支部","法学院","5","5","4","5","5","5","1","2020/12/4 08:43:06"
"13975","18210240220","计算机科学技术学院2018级计算机专硕第一党支部","计算机科学技术学院","5","5","5","5","5","5","1","2020/12/4 08:45:18"
"13976","20210180078","数学科学学院2020级科学学位研究生党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/4 08:48:58"
"13977","20110180052","数学科学学院2020级科学学位研究生党支部","数学科学学院","4","4","4","4","4","4","1","2020/12/4 08:51:15"
"13978","20110180040","数学科学学院2020级科学学位研究生党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/4 08:50:58"
"13979","18210270085","法学院2018级法律硕士（非法学）第三党支部","法学院","5","5","5","5","5","5","1","2020/12/4 08:51:45"
"13980","20110840002","数学科学学院2020级科学学位研究生党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/4 08:51:37"
"13981","20210180025","数学科学学院2020级专硕党支部","数学科学学院","3","3","3","4","4","4","1","2020/12/4 08:54:25"
"13982","18210270205","法学院2018级法律硕士（非法学）第三党支部","法学院","5","4","4","4","4","4","1","2020/12/4 08:54:19"
"13983","19210170020","国际关系与公共事务学院2019级硕士生第一党支部","国际关系与公共事务学院","5","5","5","5","5","5","1","2020/12/4 08:56:02"
"13984","35076","材料科学系研究生第二党支部","材料科学系","5","5","5","5","5","5","1","2020/12/4 08:53:54"
"13985","20110840006","数学科学学院2020级科学学位研究生党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/4 08:55:07"
"13986","20110180050","数学科学学院2020级科学学位研究生党支部","数学科学学院","0","0","0","0","0","0","1","2020/12/4 08:58:21"
"13987","20110180024","数学科学学院2020级科学学位研究生党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/4 08:57:46"
